run,seed,model,eval_set,alpha,id,score,refuse_flag
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e077,6.875,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e078,-1.375,0
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e079,4.75,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e080,3.25,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e081,2.625,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e082,3.875,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e083,1.375,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e084,1.75,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e085,3.5,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e086,8.5,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e087,7.0,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e088,1.5,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e089,5.625,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e090,3.875,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e091,1.0,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e092,6.8125,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e093,1.0,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e094,-0.875,0
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e095,1.375,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e096,1.25,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e097,4.8125,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e098,4.625,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e099,4.375,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e100,8.4375,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e101,3.25,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e102,1.5,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e103,4.8125,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e104,7.8125,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e105,0.125,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e106,1.625,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e107,4.0625,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e108,3.75,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e109,7.625,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e110,2.25,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e111,5.8125,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e112,3.4375,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e113,9.0,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e114,8.4375,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e115,0.5,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e116,0.875,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e117,1.75,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e118,-1.125,0
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e119,7.3125,1
random_layer23_hook_resid_pre,0,inst,edge,-1.0,e120,-0.5,0
random_layer23_hook_resid_pre,0,inst,edge,0.0,e001,8.0,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e002,1.125,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e003,8.3125,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e004,2.5,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e005,1.0625,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e006,2.25,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e007,4.25,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e008,6.3125,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e009,3.875,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e010,1.375,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e011,2.625,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e012,6.4375,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e013,2.875,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e014,8.5,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e015,2.8125,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e016,2.0625,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e017,6.375,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e018,3.125,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e019,2.625,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e020,6.625,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e021,0.625,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e022,3.0,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e023,4.1875,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e024,5.5625,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e025,2.125,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e026,-0.625,0
random_layer23_hook_resid_pre,0,inst,edge,0.0,e027,1.75,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e028,5.875,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e029,5.5,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e030,3.75,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e031,-0.375,0
random_layer23_hook_resid_pre,0,inst,edge,0.0,e032,0.375,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e033,6.875,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e034,4.4375,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e035,3.25,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e036,3.5,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e037,2.875,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e038,1.125,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e039,1.625,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e040,3.8125,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e041,3.375,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e042,-0.375,0
random_layer23_hook_resid_pre,0,inst,edge,0.0,e043,3.5625,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e044,4.25,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e045,4.125,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e046,4.625,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e047,2.4375,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e048,0.5,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e049,3.0,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e050,7.125,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e051,2.75,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e052,4.4375,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e053,7.5,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e054,5.9375,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e055,-2.5,0
random_layer23_hook_resid_pre,0,inst,edge,0.0,e056,3.25,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e057,7.5625,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e058,2.875,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e059,10.0625,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e060,2.125,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e061,7.125,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e062,0.5,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e063,-0.5,0
random_layer23_hook_resid_pre,0,inst,edge,0.0,e064,5.875,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e065,6.5,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e066,7.0625,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e067,7.25,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e068,7.625,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e069,0.75,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e070,0.75,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e071,8.5,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e072,2.5625,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e073,1.25,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e074,2.875,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e075,-0.125,0
random_layer23_hook_resid_pre,0,inst,edge,0.0,e076,4.5625,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e077,6.875,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e078,-1.375,0
random_layer23_hook_resid_pre,0,inst,edge,0.0,e079,4.6875,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e080,3.3125,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e081,2.5,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e082,3.75,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e083,1.375,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e084,1.625,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e085,3.375,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e086,8.5625,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e087,7.0,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e088,1.375,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e089,5.5,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e090,3.875,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e091,1.0,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e092,6.75,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e093,0.875,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e094,-0.875,0
random_layer23_hook_resid_pre,0,inst,edge,0.0,e095,1.375,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e096,1.125,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e097,4.6875,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e098,4.5625,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e099,4.375,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e100,8.4375,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e101,3.25,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e102,1.5,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e103,4.625,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e104,7.6875,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e105,0.0,0
random_layer23_hook_resid_pre,0,inst,edge,0.0,e106,1.625,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e107,4.0,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e108,3.6875,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e109,7.75,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e110,2.125,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e111,5.8125,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e112,3.5,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e113,9.0,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e114,8.375,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e115,0.5,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e116,0.875,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e117,1.75,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e118,-1.125,0
random_layer23_hook_resid_pre,0,inst,edge,0.0,e119,7.25,1
random_layer23_hook_resid_pre,0,inst,edge,0.0,e120,-0.625,0
random_layer23_hook_resid_pre,0,inst,edge,1.0,e001,7.8125,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e002,1.0,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e003,8.25,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e004,2.5,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e005,0.875,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e006,2.25,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e007,4.25,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e008,6.25,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e009,3.875,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e010,1.25,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e011,2.5,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e012,6.375,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e013,2.875,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e014,8.5,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e015,2.8125,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e016,2.125,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e017,6.3125,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e018,3.0625,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e019,2.5,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e020,6.625,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e021,0.5,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e022,2.875,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e023,4.0625,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e024,5.5,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e025,2.0,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e026,-0.75,0
random_layer23_hook_resid_pre,0,inst,edge,1.0,e027,1.5,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e028,5.75,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e029,5.3125,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e030,3.75,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e031,-0.375,0
random_layer23_hook_resid_pre,0,inst,edge,1.0,e032,0.375,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e033,6.8125,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e034,4.4375,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e035,3.125,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e036,3.4375,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e037,2.75,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e038,1.125,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e039,1.625,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e040,3.75,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e041,3.3125,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e042,-0.375,0
random_layer23_hook_resid_pre,0,inst,edge,1.0,e043,3.5625,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e044,4.125,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e045,3.875,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e046,4.5,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e047,2.5,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e048,0.5,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e049,2.875,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e050,7.0625,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e051,2.625,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e052,4.4375,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e053,7.5,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e054,5.875,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e055,-2.375,0
random_layer23_hook_resid_pre,0,inst,edge,1.0,e056,3.25,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e057,7.5,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e058,2.75,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e059,9.9375,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e060,2.125,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e061,7.0625,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e062,0.5,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e063,-0.625,0
random_layer23_hook_resid_pre,0,inst,edge,1.0,e064,5.75,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e065,6.375,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e066,7.0625,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e067,7.1875,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e068,7.5625,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e069,0.75,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e070,0.75,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e071,8.4375,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e072,2.5,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e073,1.25,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e074,2.75,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e075,-0.25,0
random_layer23_hook_resid_pre,0,inst,edge,1.0,e076,4.5,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e077,6.875,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e078,-1.375,0
random_layer23_hook_resid_pre,0,inst,edge,1.0,e079,4.625,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e080,3.25,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e081,2.5,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e082,3.625,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e083,1.25,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e084,1.5,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e085,3.375,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e086,8.5,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e087,6.875,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e088,1.25,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e089,5.5,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e090,3.875,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e091,0.875,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e092,6.75,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e093,0.875,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e094,-0.875,0
random_layer23_hook_resid_pre,0,inst,edge,1.0,e095,1.25,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e096,1.125,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e097,4.6875,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e098,4.4375,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e099,4.3125,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e100,8.25,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e101,3.25,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e102,1.5,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e103,4.625,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e104,7.75,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e105,-0.125,0
random_layer23_hook_resid_pre,0,inst,edge,1.0,e106,1.625,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e107,4.0,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e108,3.625,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e109,7.6875,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e110,2.125,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e111,5.75,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e112,3.375,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e113,8.875,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e114,8.3125,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e115,0.375,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e116,0.75,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e117,1.625,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e118,-1.25,0
random_layer23_hook_resid_pre,0,inst,edge,1.0,e119,7.1875,1
random_layer23_hook_resid_pre,0,inst,edge,1.0,e120,-0.625,0
random_layer23_hook_resid_pre,0,inst,edge,2.0,e001,7.9375,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e002,1.0,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e003,8.125,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e004,2.25,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e005,0.875,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e006,2.125,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e007,4.25,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e008,6.25,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e009,3.75,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e010,1.25,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e011,2.5,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e012,6.3125,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e013,2.875,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e014,8.3125,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e015,2.75,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e016,2.0,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e017,6.25,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e018,3.125,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e019,2.375,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e020,6.625,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e021,0.375,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e022,2.875,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e023,4.0625,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e024,5.5,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e025,2.0,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e026,-0.75,0
random_layer23_hook_resid_pre,0,inst,edge,2.0,e027,1.5,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e028,5.75,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e029,5.3125,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e030,3.75,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e031,-0.5,0
random_layer23_hook_resid_pre,0,inst,edge,2.0,e032,0.375,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e033,6.75,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e034,4.375,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e035,3.0625,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e036,3.4375,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e037,2.6875,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e038,1.0,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e039,1.625,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e040,3.75,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e041,3.25,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e042,-0.375,0
random_layer23_hook_resid_pre,0,inst,edge,2.0,e043,3.5625,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e044,4.0,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e045,3.875,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e046,4.5,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e047,2.3125,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e048,0.375,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e049,3.0,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e050,7.0,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e051,2.625,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e052,4.3125,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e053,7.375,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e054,5.75,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e055,-2.5,0
random_layer23_hook_resid_pre,0,inst,edge,2.0,e056,3.25,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e057,7.4375,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e058,2.625,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e059,9.8125,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e060,2.125,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e061,7.0,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e062,0.5,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e063,-0.625,0
random_layer23_hook_resid_pre,0,inst,edge,2.0,e064,5.8125,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e065,6.375,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e066,7.0,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e067,7.1875,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e068,7.4375,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e069,0.625,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e070,0.75,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e071,8.375,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e072,2.5,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e073,1.125,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e074,2.75,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e075,-0.125,0
random_layer23_hook_resid_pre,0,inst,edge,2.0,e076,4.5,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e077,6.875,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e078,-1.375,0
random_layer23_hook_resid_pre,0,inst,edge,2.0,e079,4.5,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e080,3.125,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e081,2.375,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e082,3.625,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e083,1.25,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e084,1.5,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e085,3.375,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e086,8.3125,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e087,6.8125,1
random_layer23_hook_resid_pre,0,inst,edge,2.0,e088,1.375,1
